6496833.7472334,330922.586990018,35905312.4832757,878955.034212099,940318.866028129,39877767.2825601,13525862.0246017,41147771.5216099,468200.340855287,892488.898016159,1327541.19494993,8463204.29674085,84287.2861083805,215180.53898213,50510.6066519122,325071.274712124,40549.693188411,1398926.321025,2956271.56659717,273069.984599483,3005480.53924867,929343.944874281,171531.580534219,771614.467346661,1079641.509371,1281262.70289269,828083.627221529,1613785.39320827,54774.9262926083,2136056.75954825,4443598.64559723,2338126.87469227,177580.421342449,6347069.99701289,1381319.28258993,1295152.87510905,2690709.72531008,649784.342615432,650564.431866334,640323.628935908,375192.731520635,270203.772735112,38025.8744441445,95068.3893306189,25116.2622526485,937938.209586637,34788.3691446242,120007.02567649,0,55821.9344583238,650866.129332215,823035.647727791,170415.625364396,2807827.81424834,35002.0727672066,690.6284416443,1082.5648449016,27585.6003214938,97407.6310344808,57533.1417160881,320868.455871704,730459.069785972,93684860.9184261,47680.2218670255,553740.679585744,41948.9212766768,2304826.58462395,925343.124904494,12537.1880464667,16580161.1213666,20397361.1047872,18073126.7394521,105638285.927984,5916733.9231023,1
4681706.48038506,1076101.50786418,27766432.2491799,749763.867778492,1139473.06394145,22348318.8848126,6172962.30789989,34125358.2139784,743610.551073329,882327.138376648,883914.470002511,13165375.9965818,43046.1473147397,94899.2911263775,63382.7193724666,367550.405118517,107115.788935327,822037.574132954,3031789.26717274,412545.570929314,2851917.22162332,619954.279689576,93445.0721596505,489353.122953158,987740.551716949,851866.571675652,1654753.32051263,884598.816630875,59250.5481152552,1417873.62243569,2193694.64196738,1942153.49400062,205952.105818095,6740878.00890995,591855.08801678,1651556.65938837,1806113.84226385,176823.684479406,621053.620804796,459885.23319339,603722.325117901,89217.5237836265,40886.5974575216,47642.4219450939,21232.4761102773,868330.548930559,3888.2540843663,179359.258191741,0,259363.69810469,1335697.74328894,219416.960842691,306419.699053589,871641.534303888,2232.0062243042,13692.9903153708,4497.4654829245,0,46018.9138523982,17257.8322143541,256522.137549993,418764.155380235,50046837.7017466,119278.700389472,762583.241809097,29286.2661449592,583956.926051647,713631.293677014,8096.9844395389,6363264.01792769,6653496.497676,10005926.3346153,79328089.1482783,2547062.41765429,4
5409703.43193667,1098131.13786747,24171700.4673256,798368.005809133,802985.741136921,21655162.9958311,7472991.78523773,32655906.6774294,661978.253210735,807320.700011195,1051944.9770015,10796457.4860275,62183.5825511182,126374.007723053,54129.1710805951,202448.587655731,60514.2079757905,965857.126732108,3188833.25035144,221076.543964414,2352036.98084193,636199.600164005,103483.520751566,548467.142733181,760642.375709348,889933.996450425,1254716.39076084,898700.545847895,48584.8104786317,1140260.54611619,2445879.07658374,1542501.04905302,178655.357594031,5846480.85351948,717831.850087843,1474183.32536686,1710620.70295361,110924.232908654,787118.412284946,461114.629869198,322443.09621033,86455.5603087775,50688.6499445333,39604.1200100527,14631.074068662,686878.25752208,20200.3977808452,3627.6623643066,0,191666.51926898,351784.206213338,144869.949867949,339202.258428244,326779.997441038,33044.3316548367,693.2757365099,118.5434692383,0,59567.4795645495,9754.8863472527,262662.585085809,411130.379839693,44776114.5711061,32738.2130115686,18915.422152618,2708.9759686097,171736.212922544,164473.97722333,160917.399475805,5803562.17618202,6409075.11883815,8552327.85732579,69860367.2290658,2170192.26812022,4
201481.310484574,64918.9944381133,310501.640023435,51506.2284694634,640812.051862095,160451.089183754,295932.108785033,492880.787923234,714991.882932681,499000.543299654,45827.1589339881,38274.1224304335,50947.1789496721,79805.4775597934,36279.3077239748,0,36751.5367051208,891827.270048892,65356.5998710469,2042.2399716478,39199.568280161,372425.720329898,115915.237333129,210466.670056389,903755.194136608,695744.827310175,4117.7699336899,382108.671384528,28889.8080309483,14195.1587655869,2869824.83786291,1179502.54562936,113562.439259375,5157722.61242255,888897.492929485,819803.959531702,1694738.9512229,0,0,393554.420609214,0,92452.3230196315,16544.1397030854,33770.0434300066,7929.6973862352,596419.711912194,174646.448838916,133923.139643802,0,0,632988.705349826,418705.068467064,226156.222122406,1071759.48098876,4464.2486293945,575.3756638912,15621.3598531767,79462.3639400245,122807.989832173,37276.8513535379,0,0,136383.803074376,52446.0267078324,325595.197944975,23108.1683618248,165042.640291782,200836.365700847,3477.8608112381,23016.9847228571,16533.7693318625,12690.7908960913,184204.133859813,3584.9580058426,4
6416247.91146671,1341305.61479832,29040482.1765371,1194014.6048268,775206.107990542,27521317.2669004,13046872.8071952,45229678.9991897,661783.882119996,779916.886042623,899506.911153239,16155159.6952169,72351.7180400834,257747.500039517,71090.4042959242,465377.33511149,28217.6785526311,1307655.88040024,4966087.62873547,279430.054652011,3671666.67065981,1062373.43624576,129118.483323616,1028086.73913318,1036341.9176572,1399512.45785935,1792728.12139145,1020696.95760827,40606.1264384602,1272064.82356139,3254929.2950551,2496148.37422929,139270.611454698,5101945.21039654,1233513.46462089,1188081.59127056,2069443.23248196,547987.614193302,418272.661778044,668146.365819629,141972.7093307,118195.167030768,27676.5981726585,38974.479138865,11750.1962561079,861811.773752165,38400.3699272848,21873.223758744,0,163995.049505427,457334.144805131,371479.749177297,139831.042929501,1034284.26772213,56383.6713906013,6708.6289362003,382.1502898498,0,77927.0360304473,17245.4212001968,171171.066847759,419167.451813696,62059451.4181385,36941.1062307975,152228.69358932,9298.6729758558,553408.810410796,529840.57226622,5492.8124981366,12263118.7132935,5847112.6660548,10016075.9522707,89459197.8782685,2702288.99927647,4
5863291.1519141,1148401.96431065,29166470.3281149,796914.333090306,1000247.1828516,20237758.0696533,10966320.9232297,38549523.8086,2003004.55435823,616385.183710309,1102325.0298149,12729559.200131,74218.9139254803,126558.77771278,61161.5079734468,596926.409879309,107017.792619207,894631.514517361,3198222.07198758,336404.171790642,3452681.61091029,488661.088667585,120473.536201951,319533.541795343,1125235.27995128,960667.455285163,2851067.96201214,1675684.33137679,50367.6474653127,1941390.15453698,3419046.28457219,1737929.48060398,168151.580176495,6975474.11730052,1525977.54100415,1232486.37428589,1957760.47973982,886611.592482823,642091.201655302,680797.02733459,433296.652646317,139121.716677655,38641.377474688,46781.4549692257,12681.903149637,811904.289657661,23543.5116468337,254733.647722691,0,175264.878125292,2376593.52969717,1092698.13402216,971429.090717068,3013671.26106509,58512.4054089405,15228.5229949662,4212.8019204225,0,42171.3001888752,12998.7491299932,272869.202229684,366007.485360906,46162469.6392691,103313.032541708,557643.768156691,31146.9233533173,471316.478841129,553540.414582293,12060.5994812604,10331302.4107222,7985000.22904707,7902916.46084886,66009268.3881985,1769199.51557353,4
4074377.4654289,354617.547737524,30022923.4098851,667510.590455492,983796.435968983,21049554.8297131,9558763.20828247,30134184.955608,1020281.34442249,633353.491817822,626821.872165182,8712581.12936123,51276.3751731868,96713.1153700706,37955.7003646267,214851.21886313,17060.1179302006,770083.708419631,2618649.91818544,245292.712085828,2991977.5332266,477616.821302196,130169.738337894,337756.895754972,982982.632943223,896881.466788314,1782982.28606885,1164210.77518422,47460.291439549,1501277.82810676,3159945.74857618,1574105.65837022,118013.061920447,5975714.28640163,866970.972259338,1020806.36713568,1717396.25993003,146839.362554919,514921.173285171,531393.407094137,270077.616801672,117409.769388945,14084.7997301367,38083.3235466044,11403.467100081,766407.13133855,3933.1327658994,114514.063828599,0,188481.228595495,529611.482548337,165205.244399039,98316.7228878532,555567.414596941,4540.1000564575,13853.4398031216,1580.7421128875,0,51420.5646121756,14303.76775286,261564.049056224,354960.922912211,59840327.8411585,72867.8644283116,723381.678086831,21967.8493766589,511069.245290676,602118.857990973,6810.1432576515,6805704.48061191,15852654.4358783,9907676.07686332,95584354.3095481,2524258.08621977,3
4361790.9023345,197502.306246938,26201792.9665976,769613.615195208,879105.560156194,24292303.7905723,10296496.962336,34269024.9506997,450263.35004407,654423.859777821,571700.250682836,8430575.59928984,60783.8612434523,153455.802911543,37668.5539488423,136304.959582834,30193.9067590326,874459.693183952,3499887.67865235,183692.259243034,2757689.60135836,852016.193899631,100373.474393427,685124.159970459,602154.033594886,1025508.44435857,1127019.86717239,1039184.90241914,37283.4760501457,1211129.53979083,2238801.40220346,1866683.72008635,98001.4991895511,4402182.98872834,572767.121178004,619195.410673876,2108995.48455075,238312.045263919,424503.431965265,346842.167219718,340876.671676461,96699.1089631405,25265.4946332648,40019.9144168416,9854.9447335837,523027.540849881,1385.506650628,167422.5390591,0,115847.89555831,691463.258212424,424053.168299932,167535.844883924,1427703.23934059,2421.3794246973,199.6045242188,1986.9391083273,55442.0558685382,172203.031737994,29712.1401849403,379652.423161635,489519.325649901,54562905.1774853,37751.2253228061,489182.690825363,18202.376492887,401857.635893863,454298.955698383,7691.6118488946,6520268.60622017,13280808.4585964,10288454.2493185,62887570.5750332,2693679.38007125,3
205677.377822768,69757.6138901972,296691.540025812,49114.6928242715,658427.377771965,174726.564097254,332623.381181391,488040.898980621,590955.569177249,455567.102168886,46299.292261996,31263.8258646099,49863.1054920987,77584.3687064484,40080.8561945546,0,5178.5791015999,938936.481570782,54737.9938074199,2351.9157951022,32779.1927323966,423493.985548192,126917.561798035,199586.475875419,1357031.46211352,663088.974921763,3340.6787909975,450355.38543908,25890.2009548595,13349.5485514863,3119845.1043561,1666480.05431517,133187.637339385,4456743.71505292,954336.987516745,931743.927218002,1652615.44682937,0,0,529055.412025748,0,95542.1814472685,12839.4309259902,38376.5421221383,11517.4942044657,502049.625207465,171963.919991771,96579.4639894662,0,0,866607.699104236,177874.94863378,218308.578440197,802776.910001862,6357.6398067627,0,4902.7154904135,0,37983.8325485428,6099.6158824195,0,0,42953.6198828541,27593.8522022796,406768.089636507,11097.8437980911,434434.459150364,540295.372920349,9068.9882929159,6624.9260693517,6841.0774885903,3716.1924734388,90339.4678720101,0,3
4043967.56799265,463462.447909397,25367370.633194,658959.201145075,592416.369259045,17447588.180953,10606776.8702842,18204813.8686698,424748.464180742,395004.316580296,694951.51301034,7301747.32201365,41450.5067339347,64312.5399267217,57425.3995779696,283919.306311379,58523.1468964868,984970.852651119,1907067.51152228,215685.867419604,2292504.13001363,365592.917183385,97209.0632962623,203370.791526944,975760.657965939,593181.905466679,1342074.27072292,619478.245481007,30128.9741935262,1223341.54578314,2337518.84748611,1478990.91375577,132983.271615243,4846683.40526397,545961.755704204,1011027.96266264,1371029.15299621,489081.912782105,475953.395810921,409754.997245792,129475.538992486,96161.5738268372,18063.871281141,36397.1700534631,8891.609696451,567944.098577844,7049.0240323398,134222.039096256,0,110685.450677768,589428.274447601,593411.696425676,185361.719679754,1462768.04320468,31909.6536867723,10083.5966145729,53457.5036321072,185371.684346311,981139.070170505,254289.290394967,215505.220247364,295984.390800513,40983070.7108267,102425.743047401,326108.652967463,50057.4980695983,581754.972903765,398791.207220311,15615.8309210848,9666741.81590133,6637083.51801562,6330299.21126607,51033010.1531242,1403195.13158456,3
5783210.95830845,338283.073509708,32505476.0552794,812155.724828308,833604.02963973,24786672.6041257,11832762.7784163,29951240.5285208,747288.458842897,617403.995768235,804622.010355479,7118263.4894459,63068.0123126539,120452.784348092,46738.3441338799,342354.376267792,47597.0404385005,986430.255469651,2077010.30003698,312338.881663984,2705197.20754955,552370.551338612,164525.284503122,299465.344980032,1014886.12625195,901076.307045839,1681944.70407825,1595065.36850393,37142.3983708628,1595679.49203312,3811578.15167863,1731226.05052218,119588.20068724,5045066.89963344,1470379.03861761,1123884.10125315,1512667.98442067,341985.710250439,672204.526061767,601227.604279786,367254.239912018,131131.077749854,39706.2850389988,42454.5406366389,8699.1711454058,619801.0774033,38554.294009756,15321.0643273182,0,72582.3618809758,19015.2920420562,6006.2540357255,11448.3709879194,16267.890441927,31774.6285616409,1049.8189987712,350.6828182984,188907.049764476,627689.97715338,221424.889256869,304139.964432769,587495.892417963,58753601.664142,56935.271654212,1144744.04618715,29712.7498385157,823034.275402316,737597.773213108,14498.1301316848,12174786.6244091,17253254.2720041,9443678.95778922,76484127.5391312,2264267.55831031,3
3622742.82141078,236704.542026666,29733135.9800934,602714.08705242,879296.419468142,24843876.1980665,6558244.17722781,28741746.72275,620983.190363835,582806.241068211,919513.924761455,6360704.23364125,45415.8127014534,106688.833647558,49263.7078884447,240273.93109569,149980.181822181,863738.20672848,2005851.53745296,283353.962647646,3249297.63589437,581251.322657293,124872.9533163,442621.509031314,875708.580042813,871762.046150124,1291161.40536856,1284822.42250342,46478.5518343791,1070994.21909984,2570347.25393692,1374745.61363535,193264.677435016,5832482.59323171,838577.84044361,1150979.74633713,2445910.76040033,277859.213588843,613491.278478022,488006.779865965,293943.154107227,134598.774170409,34743.5813802764,61590.7314110267,14808.9426311803,662926.830930094,99627.6895313439,30937.5918016959,0,167129.422379781,114653.027670672,14926.8978572696,73355.867081844,20240.2688848342,2487.6444726563,9938.3688958808,860.6544089355,0,33400.0964818992,33400.0964818992,369811.367454815,450290.998205923,66089094.1126069,76984.6466287609,856070.096601611,19613.5620898188,668674.341848793,708567.471864059,5912.9168891131,7290532.04638423,17785517.1442177,13504220.5137857,77153829.5653459,3565991.21139897,2
4687050.99446452,213185.379753566,29723136.9316938,579801.118849785,811829.068393724,26882865.9793945,10145134.2338283,26445485.8089692,2284031.03279023,555328.266014917,668061.659277849,6953988.5012645,43671.9123831378,96718.3534865339,43372.7519248952,169146.438574011,94365.7399556764,967483.028957183,1831503.6684462,322956.030746112,3266596.82841181,429455.837895344,155615.544816652,354984.515085624,783987.75332044,801356.198173247,2726989.76350925,1131311.34787191,33934.502976694,1444882.32242515,3323996.1699301,1284317.853586,117109.271372012,5598924.71518809,1003947.09621992,996444.521769562,1858374.34546529,651026.81164031,689916.335690995,803027.242093071,280666.297792913,210175.0042273,22565.5965221546,43176.2543761924,9934.916085671,670768.396402091,80037.1143903542,3234.3561842297,0,129755.889291598,17874.3847396047,20337.712697938,20337.712697938,3571.9886473274,31150.4833679941,2060.5116945462,320.7183412903,0,17151.6000725519,4028.4941011499,303750.838106401,431437.30976259,60436885.4324319,43406.6637765159,286159.563012759,8559.4763228755,479971.362931753,492266.468905191,481610.819926033,6945759.86199973,20293390.8049855,11716279.7452642,87269118.0004497,3105985.84714753,2
192595.231020119,66469.3696314208,287836.154576487,43622.7912241972,778605.747318013,176354.409684951,327196.962051685,459721.82825732,535029.584155689,498308.781483178,44819.5423761327,15200.8841748979,38949.2555844836,87500.0906615038,38250.5957171984,0,55252.6303196305,1009366.20422409,37117.0932311422,2040.6873931499,32856.7619409677,493885.860469572,116932.204690077,257627.168631183,753029.395041756,654838.462148857,830.9988287994,1188690.06336537,32484.1078316772,9491.6700708805,2729439.44928962,1409302.59108548,135843.46984748,4867718.32762849,652831.13509362,1032352.22306267,1997631.32258782,0,0,524083.754338836,0,152000.211875179,21459.0197348078,56927.8426382134,11169.5222366774,662187.499515497,164068.090450022,0,0,0,26396.5886633859,24342.2319487416,24342.2319487416,4914.5898761758,4977.8552578125,1880.5770090855,77.0302124023,0,22584.5430320187,4195.7182331452,0,0,86133.237307933,64142.7559387724,320787.460117071,8724.8350942406,814879.970119091,521878.734238922,1940.6720861484,13833.0650947251,12495.328398312,14174.7538652372,228153.758468284,7651.7636241693,2
5834998.46400456,253708.359140247,27711446.0331906,677671.489755635,908529.122916274,26526003.133097,12174537.3632673,23262211.7249046,1471986.68553217,470638.90447471,609747.33451686,6964805.34439958,47574.4589589057,98536.1249016322,31635.5083276764,198621.859235102,93079.430320329,919334.64960788,2124276.13899552,238754.141626482,2447596.73015486,484010.407639216,149069.424925496,276923.041593888,825117.977464498,726722.615729204,2354888.38945887,1203887.19716211,30963.8911255303,1655606.21066835,3125565.71793477,1385281.77375925,117810.745492788,4908105.91697881,1485249.91986018,1246162.95305083,1412331.0292383,468595.734927009,514949.033127578,558706.109119571,272795.362233486,136029.117053162,39288.5418418866,42109.8794865669,6599.6635621778,465081.483228891,4513.3592752478,0,0,57106.955378047,7331.6583687828,7331.6583687828,0,7331.6583687828,17339.9101889817,5026.3766884213,180.4218357056,0,61865.3906849427,61865.3906849427,253491.343655209,326951.149521582,41808483.2840811,44428.8895942343,171817.790739831,5810.0649820026,333234.790385412,219284.468339043,218628.846805517,9693244.97783678,12829903.2487047,7527000.59834312,39834323.3772865,1812033.425019,2
